Date,Record_timestamp,Day,Month,Quarter,Year_half,Year
2013-06-24,,Monday,6,2,1,2013
2013-06-25,,Tuesday,6,2,1,2013
2013-06-26,,Wednesday,6,2,1,2013
2013-06-27,,Thursday,6,2,1,2013
2013-06-28,,Friday,6,2,1,2013
2013-06-29,,Saturday,6,2,1,2013
2013-06-30,,Sunday,6,2,1,2013
2013-07-01,,Monday,7,3,2,2013
2013-07-02,,Tuesday,7,3,2,2013
2013-07-03,,Wednesday,7,3,2,2013
2013-07-04,,Thursday,7,3,2,2013
2013-07-05,,Friday,7,3,2,2013
2013-07-06,,Saturday,7,3,2,2013
2013-07-07,,Sunday,7,3,2,2013
2013-07-08,,Monday,7,3,2,2013
2013-07-09,,Tuesday,7,3,2,2013
2013-07-10,,Wednesday,7,3,2,2013
2013-07-11,,Thursday,7,3,2,2013
2013-07-12,,Friday,7,3,2,2013
2013-07-13,,Saturday,7,3,2,2013
2013-07-14,,Sunday,7,3,2,2013
2013-07-15,,Monday,7,3,2,2013
2013-07-16,,Tuesday,7,3,2,2013
2013-07-17,,Wednesday,7,3,2,2013
2013-07-18,,Thursday,7,3,2,2013
2013-07-19,,Friday,7,3,2,2013
2013-07-20,,Saturday,7,3,2,2013
2013-07-21,,Sunday,7,3,2,2013
2013-07-22,,Monday,7,3,2,2013
2013-07-23,,Tuesday,7,3,2,2013
2013-07-24,,Wednesday,7,3,2,2013
2013-07-25,,Thursday,7,3,2,2013
2013-07-26,,Friday,7,3,2,2013
2013-07-27,,Saturday,7,3,2,2013
2013-07-28,,Sunday,7,3,2,2013
2013-07-29,,Monday,7,3,2,2013
2013-07-30,,Tuesday,7,3,2,2013
2013-07-31,,Wednesday,7,3,2,2013
2013-08-01,,Thursday,8,3,2,2013
2013-08-02,,Friday,8,3,2,2013
2013-08-03,,Saturday,8,3,2,2013
2013-08-04,,Sunday,8,3,2,2013
2013-08-05,,Monday,8,3,2,2013
2013-08-06,,Tuesday,8,3,2,2013
2013-08-07,,Wednesday,8,3,2,2013
2013-08-08,,Thursday,8,3,2,2013
2013-08-09,,Friday,8,3,2,2013
2013-08-10,,Saturday,8,3,2,2013
2013-08-11,,Sunday,8,3,2,2013
2013-08-12,,Monday,8,3,2,2013
2013-08-13,,Tuesday,8,3,2,2013
2013-08-14,,Wednesday,8,3,2,2013
2013-08-15,,Thursday,8,3,2,2013
2013-08-16,,Friday,8,3,2,2013
2013-08-17,,Saturday,8,3,2,2013
2013-08-18,,Sunday,8,3,2,2013
2013-08-19,,Monday,8,3,2,2013
2013-08-20,,Tuesday,8,3,2,2013
2013-08-21,,Wednesday,8,3,2,2013
2013-08-22,,Thursday,8,3,2,2013
2013-08-23,,Friday,8,3,2,2013
2013-08-24,,Saturday,8,3,2,2013
2013-08-25,,Sunday,8,3,2,2013
2013-08-26,,Monday,8,3,2,2013
2013-08-27,,Tuesday,8,3,2,2013
2013-08-28,,Wednesday,8,3,2,2013
2013-08-29,,Thursday,8,3,2,2013
2013-08-30,,Friday,8,3,2,2013
2013-08-31,,Saturday,8,3,2,2013
2013-09-01,,Sunday,9,3,2,2013
2013-09-02,,Monday,9,3,2,2013
2013-09-03,,Tuesday,9,3,2,2013
2013-09-04,,Wednesday,9,3,2,2013
2013-09-05,,Thursday,9,3,2,2013
2013-09-06,,Friday,9,3,2,2013
2013-09-07,,Saturday,9,3,2,2013
2013-09-08,,Sunday,9,3,2,2013
2013-09-09,,Monday,9,3,2,2013
2013-09-10,,Tuesday,9,3,2,2013
2013-09-11,,Wednesday,9,3,2,2013
2013-09-12,,Thursday,9,3,2,2013
2013-09-13,,Friday,9,3,2,2013
2013-09-14,,Saturday,9,3,2,2013
2013-09-15,,Sunday,9,3,2,2013
2013-09-16,,Monday,9,3,2,2013
2013-09-17,,Tuesday,9,3,2,2013
2013-09-18,,Wednesday,9,3,2,2013
2013-09-19,,Thursday,9,3,2,2013
2013-09-20,,Friday,9,3,2,2013
2013-09-21,,Saturday,9,3,2,2013
2013-09-22,,Sunday,9,3,2,2013
2013-09-23,,Monday,9,3,2,2013
2013-09-24,,Tuesday,9,3,2,2013
2013-09-25,,Wednesday,9,3,2,2013
2013-09-26,,Thursday,9,3,2,2013
2013-09-27,,Friday,9,3,2,2013
2013-09-28,,Saturday,9,3,2,2013
2013-09-29,,Sunday,9,3,2,2013
2013-09-30,,Monday,9,3,2,2013
2013-10-01,,Tuesday,10,4,2,2013
2013-10-02,,Wednesday,10,4,2,2013
2013-10-03,,Thursday,10,4,2,2013
2013-10-04,,Friday,10,4,2,2013
2013-10-05,,Saturday,10,4,2,2013
2013-10-06,,Sunday,10,4,2,2013
2013-10-07,,Monday,10,4,2,2013
2013-10-08,,Tuesday,10,4,2,2013
2013-10-09,,Wednesday,10,4,2,2013
2013-10-10,,Thursday,10,4,2,2013
2013-10-11,,Friday,10,4,2,2013
2013-10-12,,Saturday,10,4,2,2013
2013-10-13,,Sunday,10,4,2,2013
2013-10-14,,Monday,10,4,2,2013
2013-10-15,,Tuesday,10,4,2,2013
2013-10-16,,Wednesday,10,4,2,2013
2013-10-17,,Thursday,10,4,2,2013
2013-10-18,,Friday,10,4,2,2013
2013-10-19,,Saturday,10,4,2,2013
2013-10-20,,Sunday,10,4,2,2013
2013-10-21,,Monday,10,4,2,2013
2013-10-22,,Tuesday,10,4,2,2013
2013-10-23,,Wednesday,10,4,2,2013
2013-10-24,,Thursday,10,4,2,2013
2013-10-25,,Friday,10,4,2,2013
2013-10-26,,Saturday,10,4,2,2013
2013-10-27,,Sunday,10,4,2,2013
2013-10-28,,Monday,10,4,2,2013
2013-10-29,,Tuesday,10,4,2,2013
2013-10-30,,Wednesday,10,4,2,2013
2013-10-31,,Thursday,10,4,2,2013
2013-11-01,,Friday,11,4,2,2013
2013-11-02,,Saturday,11,4,2,2013
2013-11-03,,Sunday,11,4,2,2013
2013-11-04,,Monday,11,4,2,2013
2013-11-05,,Tuesday,11,4,2,2013
2013-11-06,,Wednesday,11,4,2,2013
2013-11-07,,Thursday,11,4,2,2013
2013-11-08,,Friday,11,4,2,2013
2013-11-09,,Saturday,11,4,2,2013
2013-11-10,,Sunday,11,4,2,2013
2013-11-11,,Monday,11,4,2,2013
2013-11-12,,Tuesday,11,4,2,2013
2013-11-13,,Wednesday,11,4,2,2013
2013-11-14,,Thursday,11,4,2,2013
2013-11-15,,Friday,11,4,2,2013
2013-11-16,,Saturday,11,4,2,2013
2013-11-17,,Sunday,11,4,2,2013
2013-11-18,,Monday,11,4,2,2013
2013-11-19,,Tuesday,11,4,2,2013
2013-11-20,,Wednesday,11,4,2,2013
2013-11-21,,Thursday,11,4,2,2013
2013-11-22,,Friday,11,4,2,2013
2013-11-23,,Saturday,11,4,2,2013
2013-11-24,,Sunday,11,4,2,2013
2013-11-25,,Monday,11,4,2,2013
2013-11-26,,Tuesday,11,4,2,2013
2013-11-27,,Wednesday,11,4,2,2013
2013-11-28,,Thursday,11,4,2,2013
2013-11-29,,Friday,11,4,2,2013
2013-11-30,,Saturday,11,4,2,2013
2013-12-01,,Sunday,12,4,2,2013
2013-12-02,,Monday,12,4,2,2013
2013-12-03,,Tuesday,12,4,2,2013
2013-12-04,,Wednesday,12,4,2,2013
2013-12-05,,Thursday,12,4,2,2013
2013-12-06,,Friday,12,4,2,2013
2013-12-07,,Saturday,12,4,2,2013
2013-12-08,,Sunday,12,4,2,2013
2013-12-09,,Monday,12,4,2,2013
2013-12-10,,Tuesday,12,4,2,2013
2013-12-11,,Wednesday,12,4,2,2013
2013-12-12,,Thursday,12,4,2,2013
2013-12-13,,Friday,12,4,2,2013
2013-12-14,,Saturday,12,4,2,2013
2013-12-15,,Sunday,12,4,2,2013
2013-12-16,,Monday,12,4,2,2013
2013-12-17,,Tuesday,12,4,2,2013
2013-12-18,,Wednesday,12,4,2,2013
2013-12-19,,Thursday,12,4,2,2013
2013-12-20,,Friday,12,4,2,2013
2013-12-21,,Saturday,12,4,2,2013
2013-12-22,,Sunday,12,4,2,2013
2013-12-23,,Monday,12,4,2,2013
2013-12-24,,Tuesday,12,4,2,2013
2013-12-25,,Wednesday,12,4,2,2013
2013-12-26,,Thursday,12,4,2,2013
2013-12-27,,Friday,12,4,2,2013
2013-12-28,,Saturday,12,4,2,2013
2013-12-29,,Sunday,12,4,2,2013
2013-12-30,,Monday,12,4,2,2013
2013-12-31,,Tuesday,12,4,2,2013
2014-01-01,,Wednesday,1,1,1,2014
2014-01-02,,Thursday,1,1,1,2014
2014-01-03,,Friday,1,1,1,2014
2014-01-04,,Saturday,1,1,1,2014
2014-01-05,,Sunday,1,1,1,2014
2014-01-06,,Monday,1,1,1,2014
2014-01-07,,Tuesday,1,1,1,2014
2014-01-08,,Wednesday,1,1,1,2014
2014-01-09,,Thursday,1,1,1,2014
2014-01-10,,Friday,1,1,1,2014
2014-01-11,,Saturday,1,1,1,2014
2014-01-12,,Sunday,1,1,1,2014
2014-01-13,,Monday,1,1,1,2014
2014-01-14,,Tuesday,1,1,1,2014
2014-01-15,,Wednesday,1,1,1,2014
2014-01-16,,Thursday,1,1,1,2014
2014-01-17,,Friday,1,1,1,2014
2014-01-18,,Saturday,1,1,1,2014
2014-01-19,,Sunday,1,1,1,2014
2014-01-20,,Monday,1,1,1,2014
2014-01-21,,Tuesday,1,1,1,2014
2014-01-22,,Wednesday,1,1,1,2014
2014-01-23,,Thursday,1,1,1,2014
2014-01-24,,Friday,1,1,1,2014
2014-01-25,,Saturday,1,1,1,2014
2014-01-26,,Sunday,1,1,1,2014
2014-01-27,,Monday,1,1,1,2014
2014-01-28,,Tuesday,1,1,1,2014
2014-01-29,,Wednesday,1,1,1,2014
2014-01-30,,Thursday,1,1,1,2014
2014-01-31,,Friday,1,1,1,2014
2014-02-01,,Saturday,2,1,1,2014
2014-02-02,,Sunday,2,1,1,2014
2014-02-03,,Monday,2,1,1,2014
2014-02-04,,Tuesday,2,1,1,2014
2014-02-05,,Wednesday,2,1,1,2014
2014-02-06,,Thursday,2,1,1,2014
2014-02-07,,Friday,2,1,1,2014
2014-02-08,,Saturday,2,1,1,2014
2014-02-09,,Sunday,2,1,1,2014
2014-02-10,,Monday,2,1,1,2014
2014-02-11,,Tuesday,2,1,1,2014
2014-02-12,,Wednesday,2,1,1,2014
2014-02-13,,Thursday,2,1,1,2014
2014-02-14,,Friday,2,1,1,2014
2014-02-15,,Saturday,2,1,1,2014
2014-02-16,,Sunday,2,1,1,2014
2014-02-17,,Monday,2,1,1,2014
2014-02-18,,Tuesday,2,1,1,2014
2014-02-19,,Wednesday,2,1,1,2014
2014-02-20,,Thursday,2,1,1,2014
2014-02-21,,Friday,2,1,1,2014
2014-02-22,,Saturday,2,1,1,2014
2014-02-23,,Sunday,2,1,1,2014
2014-02-24,,Monday,2,1,1,2014
2014-02-25,,Tuesday,2,1,1,2014
2014-02-26,,Wednesday,2,1,1,2014
2014-02-27,,Thursday,2,1,1,2014
2014-02-28,,Friday,2,1,1,2014
2014-03-01,,Saturday,3,1,1,2014
2014-03-02,,Sunday,3,1,1,2014
2014-03-03,,Monday,3,1,1,2014
2014-03-04,,Tuesday,3,1,1,2014
2014-03-05,,Wednesday,3,1,1,2014
2014-03-06,,Thursday,3,1,1,2014
2014-03-07,,Friday,3,1,1,2014
2014-03-08,,Saturday,3,1,1,2014
2014-03-09,,Sunday,3,1,1,2014
2014-03-10,,Monday,3,1,1,2014
2014-03-11,,Tuesday,3,1,1,2014
2014-03-12,,Wednesday,3,1,1,2014
2014-03-13,,Thursday,3,1,1,2014
2014-03-14,,Friday,3,1,1,2014
2014-03-15,,Saturday,3,1,1,2014
2014-03-16,,Sunday,3,1,1,2014
2014-03-17,,Monday,3,1,1,2014
2014-03-18,,Tuesday,3,1,1,2014
2014-03-19,,Wednesday,3,1,1,2014
2014-03-20,,Thursday,3,1,1,2014
2014-03-21,,Friday,3,1,1,2014
2014-03-22,,Saturday,3,1,1,2014
2014-03-23,,Sunday,3,1,1,2014
2014-03-24,,Monday,3,1,1,2014
2014-03-25,,Tuesday,3,1,1,2014
2014-03-26,,Wednesday,3,1,1,2014
2014-03-27,,Thursday,3,1,1,2014
2014-03-28,,Friday,3,1,1,2014
2014-03-29,,Saturday,3,1,1,2014
2014-03-30,,Sunday,3,1,1,2014
2014-03-31,,Monday,3,1,1,2014
2014-04-01,,Tuesday,4,2,1,2014
2014-04-02,,Wednesday,4,2,1,2014
2014-04-03,,Thursday,4,2,1,2014
2014-04-04,,Friday,4,2,1,2014
2014-04-05,,Saturday,4,2,1,2014
2014-04-06,,Sunday,4,2,1,2014
2014-04-07,,Monday,4,2,1,2014
2014-04-08,,Tuesday,4,2,1,2014
2014-04-09,,Wednesday,4,2,1,2014
2014-04-10,,Thursday,4,2,1,2014
2014-04-11,,Friday,4,2,1,2014
2014-04-12,,Saturday,4,2,1,2014
2014-04-13,,Sunday,4,2,1,2014
2014-04-14,,Monday,4,2,1,2014
2014-04-15,,Tuesday,4,2,1,2014
2014-04-16,,Wednesday,4,2,1,2014
2014-04-17,,Thursday,4,2,1,2014
2014-04-18,,Friday,4,2,1,2014
2014-04-19,,Saturday,4,2,1,2014
2014-04-20,,Sunday,4,2,1,2014
2014-04-21,,Monday,4,2,1,2014
2014-04-22,,Tuesday,4,2,1,2014
2014-04-23,,Wednesday,4,2,1,2014
2014-04-24,,Thursday,4,2,1,2014
2014-04-25,,Friday,4,2,1,2014
2014-04-26,,Saturday,4,2,1,2014
2014-04-27,,Sunday,4,2,1,2014
2014-04-28,,Monday,4,2,1,2014
2014-04-29,,Tuesday,4,2,1,2014
2014-04-30,,Wednesday,4,2,1,2014
2014-05-01,,Thursday,5,2,1,2014
2014-05-02,,Friday,5,2,1,2014
2014-05-03,,Saturday,5,2,1,2014
2014-05-04,,Sunday,5,2,1,2014
2014-05-05,,Monday,5,2,1,2014
2014-05-06,,Tuesday,5,2,1,2014
2014-05-07,,Wednesday,5,2,1,2014
2014-05-08,,Thursday,5,2,1,2014
2014-05-09,,Friday,5,2,1,2014
2014-05-10,,Saturday,5,2,1,2014
2014-05-11,,Sunday,5,2,1,2014
2014-05-12,,Monday,5,2,1,2014
2014-05-13,,Tuesday,5,2,1,2014
2014-05-14,,Wednesday,5,2,1,2014
2014-05-15,,Thursday,5,2,1,2014
2014-05-16,,Friday,5,2,1,2014
2014-05-17,,Saturday,5,2,1,2014
2014-05-18,,Sunday,5,2,1,2014
2014-05-19,,Monday,5,2,1,2014
2014-05-20,,Tuesday,5,2,1,2014
2014-05-21,,Wednesday,5,2,1,2014
2014-05-22,,Thursday,5,2,1,2014
2014-05-23,,Friday,5,2,1,2014
2014-05-24,,Saturday,5,2,1,2014
2014-05-25,,Sunday,5,2,1,2014
2014-05-26,,Monday,5,2,1,2014
2014-05-27,,Tuesday,5,2,1,2014
2014-05-28,,Wednesday,5,2,1,2014
2014-05-29,,Thursday,5,2,1,2014
2014-05-30,,Friday,5,2,1,2014
2014-05-31,,Saturday,5,2,1,2014
2014-06-01,,Sunday,6,2,1,2014
2014-06-02,,Monday,6,2,1,2014
2014-06-03,,Tuesday,6,2,1,2014
2014-06-04,,Wednesday,6,2,1,2014
2014-06-05,,Thursday,6,2,1,2014
2014-06-06,,Friday,6,2,1,2014
2014-06-07,,Saturday,6,2,1,2014
2014-06-08,,Sunday,6,2,1,2014
2014-06-09,,Monday,6,2,1,2014
2014-06-10,,Tuesday,6,2,1,2014
2014-06-11,,Wednesday,6,2,1,2014
2014-06-12,,Thursday,6,2,1,2014
2014-06-13,,Friday,6,2,1,2014
2014-06-14,,Saturday,6,2,1,2014
2014-06-15,,Sunday,6,2,1,2014
2014-06-16,,Monday,6,2,1,2014
2014-06-17,,Tuesday,6,2,1,2014
2014-06-18,,Wednesday,6,2,1,2014
2014-06-19,,Thursday,6,2,1,2014
2014-06-20,,Friday,6,2,1,2014
2014-06-21,,Saturday,6,2,1,2014
2014-06-22,,Sunday,6,2,1,2014
2014-06-23,,Monday,6,2,1,2014
2014-06-24,,Tuesday,6,2,1,2014
2014-06-25,,Wednesday,6,2,1,2014
2014-06-26,,Thursday,6,2,1,2014
2014-06-27,,Friday,6,2,1,2014
2014-06-28,,Saturday,6,2,1,2014
2014-06-29,,Sunday,6,2,1,2014
2014-06-30,,Monday,6,2,1,2014
2014-07-01,,Tuesday,7,3,2,2014
2014-07-02,,Wednesday,7,3,2,2014
2014-07-03,,Thursday,7,3,2,2014
2014-07-04,,Friday,7,3,2,2014
2014-07-05,,Saturday,7,3,2,2014
2014-07-06,,Sunday,7,3,2,2014
2014-07-07,,Monday,7,3,2,2014
2014-07-08,,Tuesday,7,3,2,2014
2014-07-09,,Wednesday,7,3,2,2014
2014-07-10,,Thursday,7,3,2,2014
2014-07-11,,Friday,7,3,2,2014
2014-07-12,,Saturday,7,3,2,2014
2014-07-13,,Sunday,7,3,2,2014
2014-07-14,,Monday,7,3,2,2014
2014-07-15,,Tuesday,7,3,2,2014
2014-07-16,,Wednesday,7,3,2,2014
2014-07-17,,Thursday,7,3,2,2014
2014-07-18,,Friday,7,3,2,2014
2014-07-19,,Saturday,7,3,2,2014
2014-07-20,,Sunday,7,3,2,2014
2014-07-21,,Monday,7,3,2,2014
2014-07-22,,Tuesday,7,3,2,2014
2014-07-23,,Wednesday,7,3,2,2014
2014-07-24,,Thursday,7,3,2,2014
2014-07-25,,Friday,7,3,2,2014
2014-07-26,,Saturday,7,3,2,2014
2014-07-27,,Sunday,7,3,2,2014
2014-07-28,,Monday,7,3,2,2014
2014-07-29,,Tuesday,7,3,2,2014
2014-07-30,,Wednesday,7,3,2,2014
2014-07-31,,Thursday,7,3,2,2014
2014-08-01,,Friday,8,3,2,2014
2014-08-02,,Saturday,8,3,2,2014
2014-08-03,,Sunday,8,3,2,2014
2014-08-04,,Monday,8,3,2,2014
2014-08-05,,Tuesday,8,3,2,2014
2014-08-06,,Wednesday,8,3,2,2014
2014-08-07,,Thursday,8,3,2,2014
2014-08-08,,Friday,8,3,2,2014
2014-08-09,,Saturday,8,3,2,2014
2014-08-10,,Sunday,8,3,2,2014
2014-08-11,,Monday,8,3,2,2014
2014-08-12,,Tuesday,8,3,2,2014
2014-08-13,,Wednesday,8,3,2,2014
2014-08-14,,Thursday,8,3,2,2014
2014-08-15,,Friday,8,3,2,2014
2014-08-16,,Saturday,8,3,2,2014
2014-08-17,,Sunday,8,3,2,2014
2014-08-18,,Monday,8,3,2,2014
2014-08-19,,Tuesday,8,3,2,2014
2014-08-20,,Wednesday,8,3,2,2014
2014-08-21,,Thursday,8,3,2,2014
2014-08-22,,Friday,8,3,2,2014
2014-08-23,,Saturday,8,3,2,2014
2014-08-24,,Sunday,8,3,2,2014
2014-08-25,,Monday,8,3,2,2014
2014-08-26,,Tuesday,8,3,2,2014
2014-08-27,,Wednesday,8,3,2,2014
2014-08-28,,Thursday,8,3,2,2014
2014-08-29,,Friday,8,3,2,2014
2014-08-30,,Saturday,8,3,2,2014
2014-08-31,,Sunday,8,3,2,2014
2014-09-01,,Monday,9,3,2,2014
2014-09-02,,Tuesday,9,3,2,2014
2014-09-03,,Wednesday,9,3,2,2014
2014-09-04,,Thursday,9,3,2,2014
2014-09-05,,Friday,9,3,2,2014
2014-09-06,,Saturday,9,3,2,2014
2014-09-07,,Sunday,9,3,2,2014
2014-09-08,,Monday,9,3,2,2014
2014-09-09,,Tuesday,9,3,2,2014
2014-09-10,,Wednesday,9,3,2,2014
2014-09-11,,Thursday,9,3,2,2014
2014-09-12,,Friday,9,3,2,2014
2014-09-13,,Saturday,9,3,2,2014
2014-09-14,,Sunday,9,3,2,2014
2014-09-15,,Monday,9,3,2,2014
2014-09-16,,Tuesday,9,3,2,2014
2014-09-17,,Wednesday,9,3,2,2014
2014-09-18,,Thursday,9,3,2,2014
2014-09-19,,Friday,9,3,2,2014
2014-09-20,,Saturday,9,3,2,2014
2014-09-21,,Sunday,9,3,2,2014
2014-09-22,,Monday,9,3,2,2014
2014-09-23,,Tuesday,9,3,2,2014
2014-09-24,,Wednesday,9,3,2,2014
2014-09-25,,Thursday,9,3,2,2014
2014-09-26,,Friday,9,3,2,2014
2014-09-27,,Saturday,9,3,2,2014
2014-09-28,,Sunday,9,3,2,2014
2014-09-29,,Monday,9,3,2,2014
2014-09-30,,Tuesday,9,3,2,2014
2014-10-01,,Wednesday,10,4,2,2014
2014-10-02,,Thursday,10,4,2,2014
2014-10-03,,Friday,10,4,2,2014
2014-10-04,,Saturday,10,4,2,2014
2014-10-05,,Sunday,10,4,2,2014
2014-10-06,,Monday,10,4,2,2014
2014-10-07,,Tuesday,10,4,2,2014
2014-10-08,,Wednesday,10,4,2,2014
2014-10-09,,Thursday,10,4,2,2014
2014-10-10,,Friday,10,4,2,2014
2014-10-11,,Saturday,10,4,2,2014
2014-10-12,,Sunday,10,4,2,2014
2014-10-13,,Monday,10,4,2,2014
2014-10-14,,Tuesday,10,4,2,2014
2014-10-15,,Wednesday,10,4,2,2014
2014-10-16,,Thursday,10,4,2,2014
2014-10-17,,Friday,10,4,2,2014
2014-10-18,,Saturday,10,4,2,2014
2014-10-19,,Sunday,10,4,2,2014
2014-10-20,,Monday,10,4,2,2014
2014-10-21,,Tuesday,10,4,2,2014
2014-10-22,,Wednesday,10,4,2,2014
2014-10-23,,Thursday,10,4,2,2014
2014-10-24,,Friday,10,4,2,2014
2014-10-25,,Saturday,10,4,2,2014
2014-10-26,,Sunday,10,4,2,2014
2014-10-27,,Monday,10,4,2,2014
2014-10-28,,Tuesday,10,4,2,2014
2014-10-29,,Wednesday,10,4,2,2014
2014-10-30,,Thursday,10,4,2,2014
2014-10-31,,Friday,10,4,2,2014
2014-11-01,,Saturday,11,4,2,2014
2014-11-02,,Sunday,11,4,2,2014
2014-11-03,,Monday,11,4,2,2014
2014-11-04,,Tuesday,11,4,2,2014
2014-11-05,,Wednesday,11,4,2,2014
2014-11-06,,Thursday,11,4,2,2014
2014-11-07,,Friday,11,4,2,2014
2014-11-08,,Saturday,11,4,2,2014
2014-11-09,,Sunday,11,4,2,2014
2014-11-10,,Monday,11,4,2,2014
2014-11-11,,Tuesday,11,4,2,2014
2014-11-12,,Wednesday,11,4,2,2014
2014-11-13,,Thursday,11,4,2,2014
2014-11-14,,Friday,11,4,2,2014
2014-11-15,,Saturday,11,4,2,2014
2014-11-16,,Sunday,11,4,2,2014
2014-11-17,,Monday,11,4,2,2014
2014-11-18,,Tuesday,11,4,2,2014
2014-11-19,,Wednesday,11,4,2,2014
2014-11-20,,Thursday,11,4,2,2014
2014-11-21,,Friday,11,4,2,2014
2014-11-22,,Saturday,11,4,2,2014
2014-11-23,,Sunday,11,4,2,2014
2014-11-24,,Monday,11,4,2,2014
2014-11-25,,Tuesday,11,4,2,2014
2014-11-26,,Wednesday,11,4,2,2014
2014-11-27,,Thursday,11,4,2,2014
2014-11-28,,Friday,11,4,2,2014
2014-11-29,,Saturday,11,4,2,2014
2014-11-30,,Sunday,11,4,2,2014
2014-12-01,,Monday,12,4,2,2014
2014-12-02,,Tuesday,12,4,2,2014
2014-12-03,,Wednesday,12,4,2,2014
2014-12-04,,Thursday,12,4,2,2014
2014-12-05,,Friday,12,4,2,2014
2014-12-06,,Saturday,12,4,2,2014
2014-12-07,,Sunday,12,4,2,2014
2014-12-08,,Monday,12,4,2,2014
2014-12-09,,Tuesday,12,4,2,2014
2014-12-10,,Wednesday,12,4,2,2014
2014-12-11,,Thursday,12,4,2,2014
2014-12-12,,Friday,12,4,2,2014
2014-12-13,,Saturday,12,4,2,2014
2014-12-14,,Sunday,12,4,2,2014
2014-12-15,,Monday,12,4,2,2014
2014-12-16,,Tuesday,12,4,2,2014
2014-12-17,,Wednesday,12,4,2,2014
2014-12-18,,Thursday,12,4,2,2014
2014-12-19,,Friday,12,4,2,2014
2014-12-20,,Saturday,12,4,2,2014
2014-12-21,,Sunday,12,4,2,2014
2014-12-22,,Monday,12,4,2,2014
2014-12-23,,Tuesday,12,4,2,2014
2014-12-24,,Wednesday,12,4,2,2014
2014-12-25,,Thursday,12,4,2,2014
2014-12-26,,Friday,12,4,2,2014
2014-12-27,,Saturday,12,4,2,2014
2014-12-28,,Sunday,12,4,2,2014
2014-12-29,,Monday,12,4,2,2014
2014-12-30,,Tuesday,12,4,2,2014
2014-12-31,,Wednesday,12,4,2,2014
2015-01-01,,Thursday,1,1,1,2015
2015-01-02,,Friday,1,1,1,2015
2015-01-03,,Saturday,1,1,1,2015
2015-01-04,,Sunday,1,1,1,2015
2015-01-05,,Monday,1,1,1,2015
2015-01-06,,Tuesday,1,1,1,2015
2015-01-07,,Wednesday,1,1,1,2015
2015-01-08,,Thursday,1,1,1,2015
2015-01-09,,Friday,1,1,1,2015
2015-01-10,,Saturday,1,1,1,2015
2015-01-11,,Sunday,1,1,1,2015
2015-01-12,,Monday,1,1,1,2015
2015-01-13,,Tuesday,1,1,1,2015
2015-01-14,,Wednesday,1,1,1,2015
2015-01-15,,Thursday,1,1,1,2015
2015-01-16,,Friday,1,1,1,2015
2015-01-17,,Saturday,1,1,1,2015
2015-01-18,,Sunday,1,1,1,2015
2015-01-19,,Monday,1,1,1,2015
2015-01-20,,Tuesday,1,1,1,2015
2015-01-21,,Wednesday,1,1,1,2015
2015-01-22,,Thursday,1,1,1,2015
2015-01-23,,Friday,1,1,1,2015
2015-01-24,,Saturday,1,1,1,2015
2015-01-25,,Sunday,1,1,1,2015
2015-01-26,,Monday,1,1,1,2015
2015-01-27,,Tuesday,1,1,1,2015
2015-01-28,,Wednesday,1,1,1,2015
2015-01-29,,Thursday,1,1,1,2015
2015-01-30,,Friday,1,1,1,2015
2015-01-31,,Saturday,1,1,1,2015
2015-02-01,,Sunday,2,1,1,2015
2015-02-02,,Monday,2,1,1,2015
2015-02-03,,Tuesday,2,1,1,2015
2015-02-04,,Wednesday,2,1,1,2015
2015-02-05,,Thursday,2,1,1,2015
2015-02-06,,Friday,2,1,1,2015
2015-02-07,,Saturday,2,1,1,2015
2015-02-08,,Sunday,2,1,1,2015
2015-02-09,,Monday,2,1,1,2015
2015-02-10,,Tuesday,2,1,1,2015
2015-02-11,,Wednesday,2,1,1,2015
2015-02-12,,Thursday,2,1,1,2015
2015-02-13,,Friday,2,1,1,2015
2015-02-14,,Saturday,2,1,1,2015
2015-02-15,,Sunday,2,1,1,2015
2015-02-16,,Monday,2,1,1,2015
2015-02-17,,Tuesday,2,1,1,2015
2015-02-18,,Wednesday,2,1,1,2015
2015-02-19,,Thursday,2,1,1,2015
2015-02-20,,Friday,2,1,1,2015
2015-02-21,,Saturday,2,1,1,2015
2015-02-22,,Sunday,2,1,1,2015
2015-02-23,,Monday,2,1,1,2015
2015-02-24,,Tuesday,2,1,1,2015
2015-02-25,,Wednesday,2,1,1,2015
2015-02-26,,Thursday,2,1,1,2015
2015-02-27,,Friday,2,1,1,2015
2015-02-28,,Saturday,2,1,1,2015
2015-03-01,,Sunday,3,1,1,2015
2015-03-02,,Monday,3,1,1,2015
2015-03-03,,Tuesday,3,1,1,2015
2015-03-04,,Wednesday,3,1,1,2015
2015-03-05,,Thursday,3,1,1,2015
2015-03-06,,Friday,3,1,1,2015
2015-03-07,,Saturday,3,1,1,2015
2015-03-08,,Sunday,3,1,1,2015
2015-03-09,,Monday,3,1,1,2015
2015-03-10,,Tuesday,3,1,1,2015
2015-03-11,,Wednesday,3,1,1,2015
2015-03-12,,Thursday,3,1,1,2015
2015-03-13,,Friday,3,1,1,2015
2015-03-14,,Saturday,3,1,1,2015
2015-03-15,,Sunday,3,1,1,2015
2015-03-16,,Monday,3,1,1,2015
2015-03-17,,Tuesday,3,1,1,2015
2015-03-18,,Wednesday,3,1,1,2015
2015-03-19,,Thursday,3,1,1,2015
2015-03-20,,Friday,3,1,1,2015
